Bracket Type=4,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,STS_PTC_F10_Basal_R3_12C_DnCl_SZ_12042024_96,F10_STS_PTC_Basal,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D2,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_C05_DHEAS_R1_12C_DnCl_SZ_12042024_97,C05_STS_CE_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D3,3,,0,0,0,1,,,,,,,
Unknown,HSD3B1_PTC_C12_DHEAS_R1_12C_DnCl_SZ_12042024_98,C12_HSD3B1_PTC_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D4,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_B08_DHEAS_R1_12C_DnCl_SZ_12042024_99,B08_STS_CE_DHEAS,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D5,3,,0,0,0,1,,,,,,,
Unknown,STS_CE_A06_Basal_R2_12C_DnCl_SZ_12042024_100,A06_STS_CE_Basal,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,B:D6,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C_DnCl_9_SZ_12042024_101,Pool_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A6,3,,0,0,0,1,,,,,,,
Unknown,Pool_12C13C_DnCl_9_SZ_12042024_102,Pool_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A7,3,,0,0,0,1,,,,,,,
Unknown,Qstd_2_SZ_12042024_103,Qstd,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A8,3,,0,0,0,1,,,,,,,
Unknown,Standard_12C_DnCl_2_SZ_12042024_104,Standard_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A5,3,,0,0,0,1,,,,,,,
Unknown,Pool_no_DnCl_2_SZ_12042024_105,Pool_no_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A4,3,,0,0,0,1,,,,,,,
Unknown,Process_Blank_12C13C_DnCl_2_SZ_12042024_106,Process_Blank_12C13C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,
Unknown,Process_Blank_12C_DnCl_2_SZ_12042024_107,Process_Blank_12C_DnCl,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A2,3,,0,0,0,1,,,,,,,
Unknown,Solvent_Blank_2_SZ_12042024_108,Solvent_Blank,D:\Shujian\12042024_STS_HSD3B1\DnCl,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A1,3,,0,0,0,1,,,,,,,
